date,open_price,high_price,low_price,close_price,volume_price,adjclose_price
2010-07-13,19,19,19,19,3175700,13
2010-07-12,19,19,18,19,3786100,13
2010-07-09,18,19,18,19,2580000,12
2010-07-08,18,19,18,18,4249100,12
2010-07-07,18,18,18,18,4081100,12
2010-07-06,18,18,18,18,4240200,12
2010-07-02,19,19,18,18,5716800,12
2010-07-01,18,19,18,19,9786400,12
2010-06-30,18,18,18,18,8043600,12
2010-06-29,18,18,17,18,6859400,12
2010-06-28,18,18,18,18,5332600,12
2010-06-25,18,18,18,18,6358300,12
2010-06-24,18,18,18,18,6014500,12
2010-06-23,18,19,18,18,3654700,12
2010-06-22,18,19,18,18,4802200,12
2010-06-21,19,19,18,18,4863400,12
2010-06-18,19,19,19,19,6077400,12
2010-06-17,19,19,19,19,6621100,13
2010-06-16,20,20,19,19,10025100,13
2010-06-15,21,22,19,20,21578700,13
2010-06-14,21,22,21,21,4295500,14
2010-06-11,21,22,20,21,5067500,14
2010-06-10,21,21,21,21,3533200,14
2010-06-09,21,21,20,20,3834400,14
2010-06-08,21,21,20,20,6285500,14
2010-06-07,21,22,21,21,4449900,14
2010-06-04,22,22,21,21,4242000,14
2010-06-03,22,22,22,22,3390500,15
2010-06-02,21,22,21,22,3538700,14
2010-06-01,22,22,21,21,4239800,14
2010-05-28,22,23,22,22,3944200,15
2010-05-27,22,23,22,22,4894600,15
2010-05-26,22,22,21,21,5227300,14
2010-05-25,20,22,20,21,8142300,14
2010-05-24,21,21,21,21,4842300,14
2010-05-21,20,21,20,21,6017800,14
2010-05-20,21,22,20,20,14636400,13
2010-05-19,21,21,20,21,6452400,14
2010-05-18,22,22,21,21,4257000,14
2010-05-17,21,22,21,22,5102700,14
2010-05-14,21,22,20,21,9468500,14
2010-05-13,23,23,22,22,3599100,15
2010-05-12,22,23,22,23,5176000,15
2010-05-11,22,23,22,22,6339500,15
2010-05-10,23,23,22,23,4860300,15
2010-05-07,23,23,21,22,7053600,15
2010-05-06,24,24,22,23,6634300,15
2010-05-05,24,24,23,24,4329200,16
2010-05-04,25,25,24,24,4894600,16
2010-05-03,24,25,24,25,3301300,16
2010-04-30,25,25,24,24,4187500,16
2010-04-29,24,25,24,24,3350400,16
2010-04-28,24,25,24,24,3643400,16
2010-04-27,25,25,24,24,6127400,16
2010-04-26,25,25,24,25,5278000,17
2010-04-23,24,25,24,25,6508200,16
2010-04-22,25,25,24,25,10028000,16
2010-04-21,25,25,24,25,7075100,16
2010-04-20,25,25,25,25,6860000,17
2010-04-19,25,25,24,25,11912400,17
2010-04-16,25,25,24,24,11025900,16
2010-04-15,24,24,23,24,7218100,16
2010-04-14,23,24,23,23,5175200,16
2010-04-13,23,23,23,23,4699000,15
2010-04-12,23,23,23,23,4445700,15
2010-04-09,23,23,22,23,3534100,15
2010-04-08,22,23,22,23,4490700,15
2010-04-07,22,22,22,22,4394300,15
2010-04-06,22,22,22,22,2640100,15
2010-04-05,22,22,22,22,3236900,15
2010-04-01,21,22,21,22,3999900,15
2010-03-31,21,22,21,21,4379000,14
2010-03-30,21,22,21,21,2840100,14
2010-03-29,22,22,21,21,3467000,14
2010-03-26,21,22,21,22,2885700,14
2010-03-25,22,22,21,21,4378800,14
2010-03-24,22,22,21,21,5630200,14
2010-03-23,21,22,21,22,7427200,14
2010-03-22,21,22,21,21,8133600,14
2010-03-19,21,21,20,21,7862700,14
2010-03-18,21,22,21,21,18806800,14
2010-03-17,19,19,19,19,7305400,13
2010-03-16,19,19,19,19,3505700,13
2010-03-15,19,19,18,19,4196500,13
2010-03-12,19,19,19,19,4847700,12
2010-03-11,18,19,18,19,17703200,13
2010-03-10,18,18,17,18,3831000,12
2010-03-09,18,18,17,18,5172600,12
2010-03-08,18,18,18,18,3601100,12
2010-03-05,17,18,17,18,4407200,12
2010-03-04,17,18,17,17,4898100,11
2010-03-03,17,17,17,17,4654700,12
2010-03-02,17,17,17,17,3386600,11
2010-03-01,17,17,17,17,4688800,11
2010-02-26,17,17,17,17,6984200,11
2010-02-25,17,17,17,17,16427400,11
2010-02-24,18,18,18,18,3847600,12
2010-02-23,19,19,18,18,3590500,12
2010-02-22,19,19,19,19,2633200,12
2010-02-19,19,19,19,19,2986700,13
2010-02-18,19,19,19,19,2295800,13
2010-02-17,18,19,18,19,3058800,12
2010-02-16,19,19,18,18,3780200,12
2010-02-12,19,19,18,19,4913700,12
2010-02-11,19,19,19,19,4236100,13
2010-02-10,18,19,18,19,5620400,12
2010-02-09,18,19,18,18,11024100,12
2010-02-08,20,20,19,19,4155600,13
2010-02-05,20,20,19,20,3281800,13
2010-02-04,20,20,19,20,5044600,13
2010-02-03,20,20,20,20,3253000,13
2010-02-02,19,20,19,20,4298300,13
2010-02-01,19,20,19,19,5728600,13
2010-01-29,19,20,19,19,4526900,13
2010-01-28,20,20,19,19,4298200,13
2010-01-27,19,20,19,19,6569000,13
2010-01-26,19,20,19,19,6250600,13
2010-01-25,20,20,19,19,3506600,13
2010-01-22,20,20,19,20,3384400,13
2010-01-21,20,20,20,20,4426000,13
2010-01-20,20,20,20,20,4074200,13
2010-01-19,20,20,20,20,4101700,14
2010-01-15,20,20,20,20,6128800,13
2010-01-14,20,20,20,20,6771900,13
2010-01-13,20,20,20,20,4446900,13
2010-01-12,20,20,20,20,7121500,13
2010-01-11,20,20,20,20,7021300,13
2010-01-08,20,21,20,20,11968100,13
2010-01-07,20,21,19,20,41190300,13
2010-01-06,23,24,23,24,5367800,16
2010-01-05,22,23,22,23,5317400,15
2010-01-04,22,22,22,22,6675700,15
2009-12-31,22,22,21,21,2141800,14
2009-12-30,22,22,22,22,1584000,14
2009-12-29,22,22,22,22,2408800,14
2009-12-28,22,22,22,22,3155600,14
2009-12-24,22,22,21,22,761400,14
2009-12-23,22,22,21,22,3747700,14
2009-12-22,22,22,22,22,3143500,14
2009-12-21,22,22,22,22,2348600,15
2009-12-18,22,22,22,22,4443900,15
2009-12-17,22,22,22,22,4006800,15
2009-12-16,22,22,22,22,3432100,15
2009-12-15,22,22,21,22,3990500,15
2009-12-14,21,22,21,22,4518000,15
2009-12-11,22,22,21,21,10889300,14
2009-12-10,20,21,20,21,5291600,14
2009-12-09,21,21,20,20,6388100,14
2009-12-08,21,21,20,21,6154600,14
2009-12-07,21,22,21,21,7289100,14
2009-12-04,21,21,20,21,7072900,14
2009-12-03,22,22,21,21,8033500,14
2009-12-02,23,23,21,21,20714400,14
2009-12-01,24,24,23,23,6027500,16
2009-11-30,25,25,23,24,8062600,16
2009-11-27,24,25,24,25,1753400,17
2009-11-25,25,25,25,25,3092100,17
2009-11-24,25,25,25,25,3924800,17
2009-11-23,25,26,25,25,4716600,17
2009-11-20,24,25,24,25,6048300,17
2009-11-19,24,24,24,24,7013000,16
2009-11-18,24,24,23,24,4089100,16
2009-11-17,24,24,23,23,3430700,16
2009-11-16,23,24,23,24,4431800,16
2009-11-13,24,24,23,23,7613900,15
2009-11-12,24,24,24,24,4435200,16
2009-11-11,25,25,24,24,6223500,16
2009-11-10,26,26,24,25,4322900,16
2009-11-09,24,25,24,25,3154700,17
2009-11-06,24,24,23,24,2359400,16
2009-11-05,23,24,23,24,3011800,16
2009-11-04,24,24,23,23,3414500,15
2009-11-03,24,24,23,23,2974500,16
2009-11-02,24,24,23,24,4067200,16
2009-10-30,24,24,24,24,6547000,16
2009-10-29,24,24,24,24,3514700,16
2009-10-28,24,24,24,24,4963100,16
2009-10-27,24,24,23,24,7005400,16
2009-10-26,24,25,23,24,6226900,16
2009-10-23,25,25,24,24,4832900,16
2009-10-22,25,25,24,25,5534100,16
2009-10-21,25,26,25,25,7492300,17
2009-10-20,27,27,25,25,12545000,17
2009-10-19,27,28,27,28,2446400,18
2009-10-16,27,28,27,27,3812700,18
2009-10-15,28,28,27,27,5943700,18
2009-10-14,27,28,27,28,4993800,18
2009-10-13,26,27,26,27,4347100,18
2009-10-12,27,27,26,26,2553500,18
2009-10-09,27,27,26,26,3861300,18
2009-10-08,27,27,26,27,7316000,18
2009-10-07,26,26,26,26,4008200,17
2009-10-06,26,26,25,26,2548500,17
2009-10-05,25,26,25,26,3179400,17
2009-10-02,25,26,25,25,3229000,17
2009-10-01,26,26,25,26,4509000,17
2009-09-30,26,27,26,26,4260500,17
2009-09-29,26,27,26,26,2913800,18
2009-09-28,26,26,25,26,2625800,17
2009-09-25,26,26,25,26,2664300,17
2009-09-24,26,26,26,26,3356400,17
2009-09-23,26,27,26,26,4607400,17
2009-09-22,26,26,25,26,2431200,17
2009-09-21,26,27,26,26,4394700,17
2009-09-18,25,27,25,26,9032900,18
2009-09-17,25,25,25,25,3697100,17
2009-09-16,25,25,25,25,4473000,17
2009-09-15,25,25,25,25,3533700,17
2009-09-14,24,25,24,25,6831000,17
2009-09-11,25,25,24,24,3144900,16
2009-09-10,25,25,24,25,3614300,16
2009-09-09,25,25,24,25,3747600,16
2009-09-08,24,25,24,24,4745000,16
2009-09-04,23,24,23,24,3066700,16
2009-09-03,23,24,23,23,2984000,16
2009-09-02,23,23,22,23,4368100,15
2009-09-01,23,24,23,23,4434000,15
2009-08-31,24,24,23,23,7614900,16
2009-08-28,23,23,23,23,5285500,15
2009-08-27,22,23,22,23,5207600,15
2009-08-26,22,22,22,22,5090700,15
2009-08-25,22,22,22,22,6832700,15
2009-08-24,23,23,22,22,7374600,15
2009-08-21,23,23,23,23,7403400,15
2009-08-20,23,24,23,23,16863200,15
2009-08-19,24,25,24,25,6583000,16
2009-08-18,25,25,24,24,7453500,16
2009-08-17,25,25,25,25,4779400,16
2009-08-14,25,26,25,26,7821700,17
2009-08-13,25,26,25,26,6508100,17
2009-08-12,24,25,24,25,5802500,17
2009-08-11,24,24,24,24,3946600,16
2009-08-10,25,25,23,24,4521000,16
2009-08-07,24,25,24,25,3690200,16
2009-08-06,24,24,24,24,4024500,16
2009-08-05,24,24,23,24,5287000,16
2009-08-04,23,24,23,24,8546000,16
2009-08-03,22,22,22,22,4462900,15
2009-07-31,21,22,21,21,4884900,14
2009-07-30,22,22,21,21,6069600,14
2009-07-29,22,22,21,21,6812100,14
2009-07-28,23,23,22,22,5765700,15
2009-07-27,24,24,23,23,5575300,15
2009-07-24,23,24,23,24,5357400,16
2009-07-23,23,24,23,23,5960600,16
2009-07-22,22,23,22,23,5026300,15
2009-07-21,22,22,22,22,4881400,15
2009-07-20,22,22,22,22,3299300,15
2009-07-17,21,22,21,21,4309100,14
2009-07-16,21,22,21,22,4422800,14
2009-07-15,21,21,21,21,3678600,14
2009-07-14,21,21,20,21,4005200,14
2009-07-13,20,21,20,21,3177400,14
2009-07-10,20,20,20,20,2927900,13
2009-07-09,21,21,20,20,3408100,13
2009-07-08,20,21,20,20,3948600,14
2009-07-07,21,21,20,20,3020600,13
2009-07-06,20,21,20,21,3336400,14
2009-07-02,22,22,20,21,5872000,14
2009-07-01,22,22,22,22,3554200,15
2009-06-30,22,22,21,22,3726200,14
2009-06-29,22,22,21,22,3254200,14
2009-06-26,22,22,21,22,2907500,14
2009-06-25,21,22,21,22,4130200,14
2009-06-24,22,22,21,21,4442100,14
2009-06-23,21,22,20,21,13432600,14
2009-06-22,22,22,21,21,4230500,14
2009-06-19,22,23,22,22,4101000,15
2009-06-18,23,23,22,22,3255300,15
2009-06-17,22,23,22,23,3309700,15
2009-06-16,23,23,22,22,4362500,15
2009-06-15,23,23,23,23,4326900,15
2009-06-12,24,24,23,24,6444000,16
2009-06-11,24,25,24,24,3881600,16
2009-06-10,25,25,24,24,4340500,16
2009-06-09,24,25,24,25,3374800,16
2009-06-08,23,24,23,24,3854400,16
2009-06-05,24,24,23,23,5616900,16
2009-06-04,24,24,23,24,6512100,16
2009-06-03,24,24,23,24,4452400,16
2009-06-02,25,25,23,24,7161900,16
2009-06-01,25,26,25,25,5634000,17
2009-05-29,23,24,23,24,7230700,16
2009-05-28,22,23,22,23,7044600,15
2009-05-27,23,23,21,22,7917500,14
2009-05-26,22,23,22,23,6711300,15
2009-05-22,22,23,22,22,7411100,15
2009-05-21,23,23,21,22,23320200,15
2009-05-20,25,27,25,26,5656400,17
2009-05-19,26,26,25,25,3995400,17
2009-05-18,26,26,25,26,4495000,17
2009-05-15,25,27,25,26,4246800,17
2009-05-14,25,26,25,25,4750500,17
2009-05-13,25,25,25,25,3466400,17
2009-05-12,26,27,25,26,3166100,17
2009-05-11,26,26,25,26,3989100,17
2009-05-08,27,27,25,26,4812600,17
2009-05-07,27,27,25,26,5907400,18
2009-05-06,29,29,27,27,6990600,18
2009-05-05,29,29,28,29,3255900,19
2009-05-04,29,30,29,29,3634000,19
2009-05-01,30,30,29,29,2679500,19
2009-04-30,30,31,29,30,3256400,20
2009-04-29,29,30,29,30,2750200,20
2009-04-28,30,30,29,29,2397900,19
2009-04-27,30,31,30,30,2358800,20
2009-04-24,30,31,30,31,2590000,21
2009-04-23,29,30,29,30,3076800,20
2009-04-22,29,30,28,29,4132300,20
2009-04-21,28,30,28,29,3159600,20
2009-04-20,28,28,27,28,2888400,19
2009-04-17,30,30,27,28,8623600,19
2009-04-16,32,32,29,29,9192900,19
2009-04-15,31,32,31,31,2061100,21
2009-04-14,32,32,31,31,3077800,21
2009-04-13,32,32,31,32,3850800,21
2009-04-09,31,32,30,32,3428000,21
2009-04-08,29,30,29,30,2700000,20
2009-04-07,28,29,27,29,3797300,19
2009-04-06,28,29,28,28,6094600,19
2009-04-03,30,31,29,29,7042700,20
2009-04-02,28,30,28,30,4309100,20
2009-04-01,28,28,27,28,4007300,18
2009-03-31,27,28,27,28,5408000,18
2009-03-30,27,27,26,27,3340400,18
2009-03-27,26,27,25,27,5512200,18
2009-03-26,28,28,25,26,10990700,17
2009-03-25,27,27,25,26,6451100,18
2009-03-24,26,27,25,27,6281300,18
2009-03-23,25,26,25,26,5486500,17
2009-03-20,25,25,24,24,3724800,16
2009-03-19,25,25,24,25,3669000,17
2009-03-18,24,25,24,24,4689600,16
2009-03-17,24,25,23,24,3169700,16
2009-03-16,26,26,24,24,2730900,16
2009-03-13,25,26,25,25,3390700,17
2009-03-12,25,25,24,25,3126300,17
2009-03-11,25,26,24,25,3309900,17
2009-03-10,23,25,23,25,4061900,16
2009-03-09,22,23,21,22,4640500,15
2009-03-06,23,24,21,22,6910800,15
2009-03-05,26,26,22,23,15009600,15
2009-03-04,26,27,26,27,2849500,18
2009-03-03,26,26,25,25,2259500,17
2009-03-02,26,27,25,26,2792000,17
2009-02-27,26,27,26,26,3242200,18
2009-02-26,28,28,26,27,4046900,18
2009-02-25,27,29,26,28,5177500,19
2009-02-24,26,27,26,27,4050900,18
2009-02-23,27,27,26,26,3610700,17
2009-02-20,26,27,25,26,5252300,17
2009-02-19,28,28,26,26,7733500,17
2009-02-18,25,25,24,24,2014000,16
2009-02-17,25,25,24,25,3418700,16
2009-02-13,26,27,25,26,3514200,17
2009-02-12,26,27,25,26,2502300,18
2009-02-11,27,27,26,26,2087300,17
2009-02-10,27,27,26,26,3360500,18
2009-02-09,27,28,27,27,1590500,18
2009-02-06,27,28,27,28,2425600,18
2009-02-05,25,27,25,27,2770400,18
2009-02-04,25,26,25,25,2960700,17
2009-02-03,25,25,24,25,2785700,17
2009-02-02,24,25,24,25,2779300,17
2009-01-30,26,26,24,24,3953300,16
2009-01-29,27,27,26,26,2613400,17
2009-01-28,27,28,27,28,2996200,18
2009-01-27,26,27,25,26,2558900,17
2009-01-26,25,27,25,26,4428400,17
2009-01-23,24,26,23,25,4129800,17
2009-01-22,24,25,23,24,3588200,16
2009-01-21,23,24,22,24,2686200,16
2009-01-20,24,24,22,23,3403100,15
2009-01-16,24,24,23,24,3786200,16
2009-01-15,23,24,22,23,5891300,16
2009-01-14,24,24,23,23,4108100,15
2009-01-13,25,25,24,24,3218400,16
2009-01-12,25,26,24,25,3667100,17
2009-01-09,25,26,24,26,4539900,17
2009-01-08,24,26,23,25,10538000,17
2009-01-07,23,23,22,22,2780700,15
2009-01-06,24,24,23,23,3466500,15
2009-01-05,23,24,23,23,3409400,16
2009-01-02,21,23,21,23,3490900,15
2008-12-31,22,22,21,21,2675000,14
2008-12-30,21,22,21,22,1634600,14
2008-12-29,23,23,21,21,2101300,14
2008-12-26,23,23,22,23,659900,15
2008-12-24,21,23,21,23,762300,15
2008-12-23,23,23,21,22,1794900,14
2008-12-22,24,24,22,23,2106800,15
2008-12-19,24,25,24,24,2475900,16
2008-12-18,25,26,23,24,3238400,16
2008-12-17,25,26,24,25,3336600,17
2008-12-16,23,25,23,25,3337200,17
2008-12-15,24,24,22,23,2288100,15
2008-12-12,22,24,22,24,2938200,16
2008-12-11,23,24,22,22,3203700,15
2008-12-10,22,24,21,24,4422800,16
2008-12-09,24,25,22,23,5210200,15
2008-12-08,22,25,21,25,4878900,16
2008-12-05,20,21,19,21,4049100,14
2008-12-04,18,21,18,20,3559700,13
2008-12-03,18,19,18,18,4272000,12
2008-12-02,19,19,18,19,3342500,12
2008-12-01,21,21,19,19,4010300,13
2008-11-28,22,22,21,21,873100,14
2008-11-26,20,22,19,22,3784400,14
2008-11-25,20,21,19,20,3414100,13
2008-11-24,18,20,17,20,4358900,13
2008-11-21,18,18,16,17,5970600,12
2008-11-20,19,19,16,17,8516500,11
2008-11-19,22,22,20,20,3524000,13
2008-11-18,22,23,21,22,2749000,14
2008-11-17,23,24,22,22,2699300,15
2008-11-14,24,26,23,23,4434300,15
2008-11-13,21,24,21,24,2974800,16
2008-11-12,21,22,21,22,3005900,14
2008-11-11,24,24,23,23,1815400,15
2008-11-10,25,26,24,24,1652900,16
2008-11-07,24,25,23,25,2931200,16
2008-11-06,25,25,23,23,3117800,16
2008-11-05,27,27,25,25,2306400,17
2008-11-04,27,28,27,27,2673700,18
2008-11-03,27,27,26,26,3228300,18
2008-10-31,27,28,26,27,4549700,18
2008-10-30,30,31,29,29,2234300,19
2008-10-29,28,31,27,29,3074200,19
2008-10-28,25,28,24,28,2603300,19
2008-10-27,25,26,25,25,1837700,16
2008-10-24,24,26,24,25,2526900,17
2008-10-23,27,28,25,27,3425500,18
2008-10-22,30,30,26,28,2785900,19
2008-10-21,33,33,30,30,2883800,20
2008-10-20,32,33,31,33,2295700,22
2008-10-17,30,33,29,31,3751900,21
2008-10-16,28,31,27,30,4876200,20
2008-10-15,30,30,27,27,2614300,18
2008-10-14,34,36,29,30,4348100,20
2008-10-13,31,33,30,33,2973200,22
2008-10-10,26,30,26,29,4266900,19
2008-10-09,30,31,28,29,3094400,19
2008-10-08,29,31,29,30,6024200,20
2008-10-07,34,34,30,30,3789900,20
2008-10-06,33,34,31,34,4195400,22
2008-10-03,36,38,34,35,4095400,23
2008-10-02,36,36,34,35,3666400,24
2008-10-01,33,36,33,36,3617100,24
2008-09-30,34,35,33,34,2708100,23
2008-09-29,36,36,32,34,4342000,23
2008-09-26,35,36,34,36,1875600,24
2008-09-25,35,37,34,36,3211200,24
2008-09-24,35,35,33,34,4609100,23
2008-09-23,36,36,34,34,3489300,23
2008-09-22,37,37,36,36,3003100,24
2008-09-19,40,41,37,37,5820700,25
2008-09-18,38,38,35,38,6436400,25
2008-09-17,39,39,37,37,4964200,25
2008-09-16,38,40,37,40,3547600,26
2008-09-15,39,41,38,38,4202500,26
2008-09-12,42,42,40,41,3308000,27
2008-09-11,42,42,41,42,2379800,28
2008-09-10,43,44,42,42,2449200,28
2008-09-09,44,45,43,43,2833500,29
2008-09-08,44,46,43,44,3645700,29
2008-09-05,43,44,42,43,2661000,29
2008-09-04,43,44,43,43,2981900,29
2008-09-03,45,45,43,43,2268500,29
2008-09-02,44,46,44,45,3786500,30
2008-08-29,44,44,43,43,1683700,29
2008-08-28,43,44,43,44,1710700,29
2008-08-27,43,43,42,43,1775200,29
2008-08-26,43,43,42,43,3206400,29
2008-08-25,43,44,42,43,2159400,29
2008-08-22,43,44,43,44,2681500,29
2008-08-21,41,43,39,43,11451200,29
2008-08-20,44,44,42,43,2776600,29
2008-08-19,43,45,43,44,3154600,29
2008-08-18,43,44,42,44,3694400,29
2008-08-15,44,45,43,43,3261000,29
2008-08-14,44,45,43,44,2360000,29
2008-08-13,44,45,43,44,2605200,29
2008-08-12,45,45,44,45,3047100,30
2008-08-11,43,47,43,45,5230700,30
2008-08-08,41,44,41,44,2755000,29
2008-08-07,42,42,41,41,2136600,27
2008-08-06,42,43,41,42,2201400,28
2008-08-05,39,43,39,42,2358700,28
2008-08-04,39,40,38,39,1859300,26
2008-08-01,40,40,39,39,1787400,26
2008-07-31,40,41,40,40,1792200,27
2008-07-30,41,42,39,41,3318900,27
2008-07-29,40,42,39,41,2595200,27
2008-07-28,41,41,39,40,3791600,27
2008-07-25,42,43,41,41,2856400,27
2008-07-24,43,44,42,42,2018300,28
2008-07-23,43,45,42,44,4159500,29
2008-07-22,42,43,41,43,3025700,29
2008-07-21,45,45,42,43,2515500,28
2008-07-18,44,45,43,45,4407300,30
2008-07-17,42,44,41,43,2700700,29
2008-07-16,41,42,40,42,2657100,28
2008-07-15,40,42,38,41,4878200,27
2008-07-14,40,41,39,40,3496300,27
2008-07-11,38,40,37,39,4078900,26
2008-07-10,39,40,38,38,2624800,26
2008-07-09,40,41,39,39,3409700,26
2008-07-08,39,40,38,40,3780400,27
2008-07-07,39,39,38,39,3668600,26
2008-07-03,40,40,38,38,2201200,26
2008-07-02,41,42,40,40,3951200,27
2008-07-01,40,40,39,40,5192700,27
2008-06-30,42,43,40,40,5038900,27
2008-06-27,43,43,42,42,3785400,28
2008-06-26,45,45,43,43,2703900,29
2008-06-25,45,46,45,46,2648600,30
2008-06-24,45,46,44,45,2733000,30
2008-06-23,45,45,44,45,3607000,30
2008-06-20,47,47,45,45,4480600,30
2008-06-19,46,48,46,47,3941400,32
2008-06-18,46,47,45,46,3522300,31
2008-06-17,48,48,46,46,3745000,31
2008-06-16,45,48,45,47,6722300,32
2008-06-13,43,44,43,44,4647100,29
2008-06-12,43,44,42,42,4636900,28
2008-06-11,44,44,42,42,4927900,28
2008-06-10,45,45,44,44,4012400,30
2008-06-09,45,46,44,45,3670700,30
2008-06-06,46,47,45,45,4670500,30
2008-06-05,47,48,46,47,4005500,32
2008-06-04,48,48,46,47,3757500,31
2008-06-03,49,49,47,48,3515600,32
2008-06-02,49,49,48,49,3045800,33
2008-05-30,49,49,48,49,2926600,33
2008-05-29,50,50,48,49,4161200,33
2008-05-28,49,50,49,50,3042500,33
2008-05-27,49,49,48,49,3908200,33
2008-05-23,49,50,47,49,5402500,33
2008-05-22,46,49,44,48,17298200,32
2008-05-21,51,52,50,50,3467000,34
2008-05-20,51,51,50,51,2897900,34
2008-05-19,53,53,51,52,2094700,35
2008-05-16,55,55,52,53,2684200,36
2008-05-15,55,56,54,55,2959100,37
2008-05-14,55,55,54,54,1894500,37
2008-05-13,54,54,53,54,2036200,36
2008-05-12,51,54,51,54,3654700,36
2008-05-09,50,51,50,51,2238300,34
2008-05-08,52,52,50,51,2843600,34
2008-05-07,53,53,52,52,2949800,35
2008-05-06,52,54,52,53,2437500,36
2008-05-05,54,54,52,52,2567000,35
2008-05-02,56,56,53,53,3264400,36
2008-05-01,55,57,54,56,2633500,37
2008-04-30,54,56,54,55,2504300,37
2008-04-29,55,56,54,54,2056700,36
2008-04-28,56,56,54,55,2516800,37
2008-04-25,56,56,55,56,2189300,37
2008-04-24,55,56,55,55,1833400,37
2008-04-23,54,55,54,55,2252100,37
2008-04-22,55,55,54,54,1935100,36
2008-04-21,54,55,53,55,3079000,37
2008-04-18,58,59,56,56,4632600,38
2008-04-17,56,58,56,57,2159400,38
2008-04-16,56,56,55,56,2258000,38
2008-04-15,55,55,54,55,2165300,37
2008-04-14,54,55,53,54,1741000,36
2008-04-11,54,55,54,54,1555800,36
2008-04-10,53,55,53,55,3014100,37
2008-04-09,54,55,52,53,3399500,36
2008-04-08,55,55,54,55,1996700,37
2008-04-07,57,57,55,56,1642900,37
2008-04-04,56,56,55,56,1513000,37
2008-04-03,55,56,54,56,2132300,37
2008-04-02,55,56,54,55,3283000,37
2008-04-01,52,55,52,55,4486300,37
2008-03-31,51,52,50,51,3462000,34
2008-03-28,53,53,51,51,2833800,34
2008-03-27,53,54,53,54,2509200,36
2008-03-26,53,53,52,52,2309500,35
2008-03-25,54,54,52,53,3318200,36
2008-03-24,50,54,50,53,5425700,36
2008-03-20,46,50,46,50,4290200,33
2008-03-19,48,49,46,46,3908500,31
2008-03-18,48,49,44,48,8827800,32
2008-03-17,46,48,45,47,4027100,31
2008-03-14,48,49,46,49,5022300,33
2008-03-13,45,47,44,47,2429100,31
2008-03-12,46,47,46,46,2202900,31
2008-03-11,45,46,44,46,3425500,31
2008-03-10,42,43,42,43,3143200,29
2008-03-07,42,44,41,42,1960600,28
2008-03-06,45,45,43,43,2412000,29
2008-03-05,43,45,43,45,3699500,30
2008-03-04,42,43,42,43,2995300,29
2008-03-03,42,42,40,42,3127200,28
2008-02-29,44,44,42,42,4150400,28
2008-02-28,46,47,44,45,2921300,30
2008-02-27,46,47,46,47,1690300,31
2008-02-26,45,47,45,47,2372800,31
2008-02-25,46,46,45,46,2503200,31
2008-02-22,46,46,45,46,2449300,31
2008-02-21,45,46,45,45,2354700,30
2008-02-20,46,46,44,45,3763400,30
2008-02-19,48,48,46,46,3427300,31
2008-02-15,45,47,44,47,7101200,32
2008-02-14,47,47,44,45,5268400,30
2008-02-13,49,49,46,47,4589500,31
2008-02-12,50,50,48,49,3464100,33
2008-02-11,49,50,48,50,2624700,33
2008-02-08,49,50,48,50,1875900,33
2008-02-07,48,49,47,49,2995400,33
2008-02-06,49,50,49,49,2542700,33
2008-02-05,51,51,49,49,2114800,33
2008-02-04,54,54,51,52,2490000,35
2008-02-01,51,52,51,52,2151600,35
2008-01-31,48,52,48,51,3124300,34
2008-01-30,49,50,48,49,2369400,33
2008-01-29,50,50,49,49,2487600,33
2008-01-28,49,50,48,50,2567000,34
2008-01-25,53,53,49,49,3669200,33
2008-01-24,52,52,51,52,3694400,35
2008-01-23,49,52,47,52,5774800,35
2008-01-22,46,51,44,50,6163300,33
2008-01-18,50,51,49,49,3875300,33
2008-01-17,51,53,49,49,4513600,33
2008-01-16,49,51,49,51,4970600,34
2008-01-15,53,53,50,50,3943600,34
2008-01-14,52,53,52,53,3319400,36
2008-01-11,52,53,51,52,4961500,35
2008-01-10,54,55,50,52,10015000,35
2008-01-09,55,56,52,55,6529700,37
2008-01-08,57,59,55,56,3221600,37
2008-01-07,56,57,55,56,3302200,38
2008-01-04,58,58,56,57,4017600,38
2008-01-03,60,61,59,60,2460800,40
2008-01-02,62,62,59,60,2349700,40
2007-12-31,61,62,61,62,2094600,41
2007-12-28,62,62,61,62,1750000,41
2007-12-27,62,63,61,62,2093500,41
2007-12-26,63,63,61,62,1714800,42
2007-12-24,62,63,61,63,1345500,42
2007-12-21,62,62,61,61,4129800,41
2007-12-20,61,62,60,62,2268100,41
2007-12-19,61,61,60,60,2634200,41
2007-12-18,58,61,58,60,4004800,41
2007-12-17,58,59,57,58,3500600,39
2007-12-14,57,59,56,58,3551100,39
2007-12-13,58,59,57,57,17821300,38
2007-12-12,59,60,57,58,2657000,39
2007-12-11,60,60,57,58,2698100,39
2007-12-10,60,62,59,60,2319200,40
2007-12-07,60,63,60,60,3738200,40
2007-12-06,58,60,57,59,7111700,40
2007-12-05,58,58,57,57,1694200,38
2007-12-04,56,57,56,57,2077100,38
2007-12-03,58,58,57,57,2557500,38
2007-11-30,57,57,56,57,4486400,38
2007-11-29,56,56,54,55,2352500,37
2007-11-28,54,56,54,55,3338800,37
2007-11-27,52,53,52,53,3019500,35
2007-11-26,51,52,50,51,3823500,34
2007-11-23,50,50,49,50,1003800,33
2007-11-21,50,50,48,49,3528800,33
2007-11-20,49,53,47,51,11573900,34
